new_id,id,product_name,segment,family,class,brick
1692,17645,CANDY CORN,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
1693,17647,"MANGO FLAVORED FRUIT JUICE COCKTAIL BLEND FROM CONCENTRATE, MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1694,17660,"WHITE CHOCOLATE & RASPBERRY BREAKFAST BISCUITS, WHITE CHOCOLATE & RASPBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1695,17663,"BLUEBERRY BREAKFAST BISCUITS, BLUEBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1696,17667,"PLAIN ENGLISH MUFFINS, PLAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
1697,17673,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1698,17684,"SWEETENED MULTIGRAIN CEREAL, SWEETENED MULTIGRAIN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1699,17687,FILLED COOKIES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1700,17707,"CHEESE & GARLIC CROUTONS, CHEESE & GARLIC",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
1701,17712,"PUMPERNICKEL BOULE, PUMPERNICKEL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
1702,2463,"SWEET & ZESTY BBQ SAUCE, SWEET & ZESTY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1703,2513,"MEDIUM THICK & CHUNKY SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1704,2518,"THICK & CHUNKY HOT SALSA, HOT",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1705,2550,"COCKTAIL SAUCE, COCKTAIL",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1706,2554,COUSCOUS,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1707,2557,"TOMATO KETCHUP, TOMATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1708,2560,"GARLIC & OLIVE OIL PEARLED COUSCOUS, GARLIC & OLIVE OIL",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1709,2567,"TOMATO KETCHUP, TOMATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1710,2584,"VEGETABLE BEEF STEW SEASONING, VEGETABLE BEEF",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
1711,2585,"CHICKEN CHILI SEASONING, CHICKEN CHILI",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
1712,2586,"SOUTHWEST STYLE CHICKEN SEASONING, SOUTHWEST STYLE CHICKEN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
1713,2590,"CHICKEN NOODLE STEW SEASONING, CHICKEN NOODLE STEW",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
1714,2592,"EXTRA DARK CHOCOLATE TRUFFLES, EXTRA DARK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
1715,2604,"MEDIUM SALSA VERDE, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1716,2607,"DARK CHOCOLATE TRUFFLES, DARK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
1717,4283,"MILD SALSA, MILD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1718,4286,WHOLE GRAIN CEREAL,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1719,4289,"RAISIN BRAN CEREAL, RAISIN BRAN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1720,4290,"FROSTED FLAKES CEREAL, FROSTED FLAKES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1721,4301,"OATMEAL COOKIES, OATMEAL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1722,4306,"BLUEBERRIES & BANANAS SIMPLY GRANOLA, BLUEBERRIES & BANANAS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1723,4307,"BLACK CHERRY PREMIUM ICE CREAM, BLACK CHERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1724,4308,"FRENCH VANILLA PREMIUM ICE CREAM, FRENCH VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1725,4309,"HOMEMADE VANILLA PREMIUM ICE CREAM, HOMEMADE VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1726,4310,"NEAPOLITAN PREMIUM ICE CREAM, NEAPOLITAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1727,4311,"BUTTER PECAN FROZEN DAIRY DESSERT, BUTTER PECAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1728,4312,"VANILLA THE AUTHENTIC ITALIAN WAFFLE COOKIE, VANILLA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1729,4324,CANDY,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
1730,4351,"HOT SRIRACHA RANCH VEGGIE DIP, HOT SRIRACHA RANCH",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1731,4373,"COCONUT AND STRAWBERRY MARSHMALLOW COOKIES, COCONUT AND STRAWBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
1732,4375,"RASPBERRY DANISH TWIST, RASPBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
1733,4384,"LIGHT SUNDRIED TOMATO FLATBREAD, LIGHT SUNDRIED TOMATO",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
1734,2622,"VANILLA BEAN ICE CREAM, VANILLA BEAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1735,2668,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1736,2669,"FROSTED FLAKES CEREAL, FROSTED FLAKES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1737,2670,"TOOTIE FRUITIES CEREAL, TOOTIE FRUITIES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1738,2671,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1739,2672,"CINNAMON TOASTERS CEREAL, CINNAMON TOASTERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1740,2673,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1741,2674,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1742,2675,"HONEY BUZZERS CEREAL, HONEY BUZZERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1743,2676,"RAISIN BRAN CEREAL, RAISIN BRAN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1744,2677,"MEDIUM PICO DE GALLO SALSA, MEDIUM PICO DE GALLO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1745,2684,"BERRY COLOSSAL CRUNCH CEREAL, BERRY",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1746,2685,"SWEETENED CHOCOLATE FLAVORED CORN PUFF CEREAL WITH REAL COCOA, SWEETENED CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1747,2686,"TOOTIE FRUITIES CEREAL, TOOTIE FRUITIES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1748,2687,"HONEY BUZZERS CEREAL, HONEY BUZZERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1749,2688,"CHOCOLATE FLAVORED SWEETENED RICE CEREAL WITH REAL COCOA, CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1750,2689,"FRUIT FLAVOR SWEETENED RICE CEREAL, FRUIT",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1751,2690,"ORIGINAL 100% WHOLE GRAIN SHREDDED WHEAT CEREAL, ORIGINAL",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1752,2691,100% WHOLE GRAIN QUICK OATS,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1753,2692,"CRISPY RICE CEREAL, CRISPY RICE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1754,2693,"MAPLE & BROWN SUGAR QUICK COOKING HOT WHEAT CEREAL, MAPLE & BROWN SUGAR",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1755,2694,"CREAMY HOT WHEAT CEREAL, CREAMY HOT WHEAT",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1756,2695,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1757,2696,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
1758,4440,"VANILLA WAFERS, VANILLA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1759,4441,"ORIGINAL VANILLA WAFERS COOKIES, ORIGINAL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
1760,4447,"CRANBERRY LIGHT JUICE DRINK WITH 2 OTHER JUICES FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1761,4448,"DIET CRANBERRY JUICE DRINK FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1762,4449,"100% RUBY RED BLEND OF 3 JUICES FROM CONCENTRATE WITH ADDED INGREDIENTS, RUBY RED",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1763,4450,"CRANBERRY DIET JUICE DRINK FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1764,4451,"GRAPE CRANBERRY JUICE DRINK FROM CONCENTRATE, GRAPE CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1765,4452,"100% CRANBERRY JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1766,4454,"CRANBERRY MANGO FLAVORED SPARKLING JUICE BEVERAGE BLENDED WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1767,4455,"APPLE WITH WHITE CRANBERRY JUICE DRINK FROM CONCENTRATE, APPLE WITH WHITE CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1768,4456,"CRANBERRY MANGO JUICE DRINK FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1769,4457,"RUBY CRANBERRY RUBY RED GRAPEFRUIT CRANBERRY JUICE DRINK BLEND FROM CONCENTRATE, RUBY CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1770,4458,"CRANBERRY MANGO JUICE DRINK FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1771,4460,"CRANBERRY RASPBERRY FLAVORED SPARKLING JUICE BEVERAGE BLENDED WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY RASPBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1772,4461,"CRANBERRY RASPBERRY FLAVORED JUICE DRINK WITH 2 OTHER JUICES FROM CONCENTRATE, CRANBERRY RASPBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1773,4462,"100% CRANBERRY JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1774,4463,"100% CRANBERRY JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1775,4464,"GRAPE CRANBERRY JUICE DRINK FROM CONCENTRATE, GRAPE CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1776,4465,"100% CRANBERRY MANGO FLAVORED JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1777,4466,"CRANBERRY DIET SPARKLING JUICE BEVERAGE FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1778,4468,"CRAN-RASPBERRY SPARKLING CRANBERRY RASPBERRY FLAVORED JUICE BEVERAGE BLENDED WITH ANOTHER JUICE FROM CONCENTRATE, CRAN-RASPBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1779,4469,"CRANBERRY MANGO DIET JUICE DRINK FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1780,4470,"CRANBERRY SPARKLING JUICE BEVERAGE BLENDED WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1781,4471,"CRANBERRY TANGERINE JUICE DRINK WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY TANGERINE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1782,4472,"CRANBERRY RASPBERRY FLAVORED JUICE DRINK WITH 2 OTHER JUICES FROM CONCENTRATE, CRANBERRY RASPBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1783,4473,"ORIGINAL CRANBERRY JUICE COCKTAIL FROM CONCENTRATE, ORIGINAL CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1784,4474,"CRANBERRY CONCORD GRAPE FLAVORED BLEND OF 3 JUICES FROM CONCENTRATE, CRANBERRY CONCORD GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1785,4475,"ORIGINAL RUBY RED GRAPEFRUIT JUICE DRINK FROM CONCENTRATE, ORIGINAL RUBY RED GRAPEFRUIT",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1786,4476,"CRANBERRY & MANGO FLAVORED LIGHT JUICE DRINK WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY & MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1787,4477,"CRANBERRY DIET JUICE DRINK FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1788,4478,"CRANBERRY FLAVORED ENERGY JUICE DRINK BLENDED WITH GRAPE JUICE FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1789,4479,"BERRY MEDLEY WITH WHITE CRANBERRIES APPLE WHITE CRANBERRY JUICE DRINK FROM CONCENTRATE, BERRY MEDLEY WITH WHITE CRANBERRIES",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1790,4480,"CRANBERRY DIET SPARKLING JUICE DRINK FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1791,4481,"CRANBERRY CONCORD GRAPE FLAVORED JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY CONCORD GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1792,4482,"CRANBERRY DIET SPARKLING JUICE BEVERAGE FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1793,4484,"CRANBERRY APPLE JUICE DRINK FROM CONCENTRATE, CRANBERRY APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1794,4485,"ORIGINAL RUBY RED GRAPEFRUIT JUICE DRINK FROM CONCENTRATE, ORIGINAL RUBY RED GRAPEFRUIT",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1795,4486,"MANGO PINEAPPLE WITH WHITE CRANBERRIES APPLE WHITE CRANBERRY JUICE DRINK FROM CONCENTRATE, MANGO PINEAPPLE WITH WHITE CRANBERRIES",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1796,4487,"CRANBERRY JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1797,4488,"CRANBERRY POMEGRANATE FLAVORED JUICE DRINK WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY POMEGRANATE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1798,4489,"CRANBERRY ORIGINAL JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1799,4491,"CRANBERRY MANGO JUICE DRINK FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1800,2717,"BELL'S, SEASONING",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
1801,2726,"MARIA'S, SALSA ROASTED HABANERO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1802,2727,"WHOLE WHEAT MACARONI PRODUCT, ROTINI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1803,2728,"WHOLE WHEAT VERMICELLI PRODUCT, ANGEL HAIR",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1804,2729,"SPAGHETTI PRODUCT, SPAGHETTI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1805,2730,"WHOLE WHEAT MACARONI PRODUCT, PENNE RIGATE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
1806,2757,"MEDIUM SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
1807,2758,"VANILLA AND ORANGE FROZEN DAIRY DESSERT, VANILLA AND ORANGE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
1808,2782,"DARK CHOCOLATE MOCHA GRANOLA BARS, DARK CHOCOLATE MOCHA",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
1809,4492,"CRANBERRY POMEGRANATE FLAVORED JUICE DRINK WITH ANOTHER JUICE FROM CONCENTRATE, CRANBERRY POMEGRANATE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1810,4493,"GRAPE CRANBERRY JUICE DRINK FROM CONCENTRATE, CRAN-GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1811,4495,"CRANBERRY MANGO JUICE DRINK FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1812,4496,"ORIGINAL RUBY RED GRAPEFRUIT JUICE DRINK FROM CONCENTRATE, ORIGINAL RUBY RED",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1813,4497,"CRANBERRY ORIGINAL JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1814,4498,"100% GRAPEFRUIT JUICE FROM CONCENTRATE, GRAPEFRUIT",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
1815,4499,"100% CRANBERRY JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
