new_id,id,product_name,original_segment,original_family,original_class,original_brick,predicted_segment,predicted_family,predicted_class,predicted_brick,segment_match,family_match,class_match,brick_match,all_levels_match
5416,6091,JALAPENO BEER CHEESE SPREAD,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,False,False,False,False
5417,6092,"WHITE BREAD, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5418,6093,"MINI CUPCAKES, CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5419,6094,"7-GRAIN BREAD, 7-GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5420,6095,HARVEST CHEESECAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5421,6097,"MOZZARELLA LOW-MOISTURE PART-SKIM SLICED CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5422,6100,"SWEETENED NATURALLY APPLE FLAVORED MULTIGRAIN CEREAL, APPLE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,True,True,True,True
5423,6101,"CINNAMON CRUNCH SWEETENED WHEAT AND RICE CEREAL, CINNAMON CRUNCH",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,True,True,True,True
5424,6103,SPREADABLE CHEDDAR CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5425,6104,MILD GUACAMOLE,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,True,False,False,False
5426,6105,"COFFEE CAKE WITH CREAM CHEESE ICING, MINI PUMPKIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5427,6106,TRAVEL MUG TWIST MARSHMALLOW,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,"None of the provided categories are appropriate for the product name ""TRAVEL MUG TWIST MARSHMALLOW.""",True,False,False,False,False
5428,6107,GREEK STYLE FETA CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5429,6108,"WHITE EAGLE BAKERY, CHEESE CAKE DROPS, SALTED CARAMEL, SALTED CARAMEL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5430,6109,"CRUMB CAKE, BLUEBERRY CRUNCH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5431,6110,"VEGETABLE CREAM CHEESE, VEGETABLE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5432,6111,"RAISIN, APPLE & CINNAMON CREAM CHEESE, RAISIN, APPLE & CINNAMON",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5433,6112,"SAN FRANCISCO STYLE SOURDOUGH BREAD, SAN FRANCISCO STYLE SOURDOUGH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5434,6113,"CIABATTA ITALIAN TABLE BREAD, CIABATTA ITALIAN TABLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5435,6116,NUTTY HONEY GRANOLA,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars,True,True,True,False,False
5436,6117,ADDICTION GRANOLA,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars,True,True,True,False,False
5437,6119,"PEPPER SAUCE, PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
5438,6120,GUACAMOLE SINGLES,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,True,False,False,False
5439,6121,"WHITE SNOWFLAKE DRIZZLE, CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
5440,6122,"MINI CHOCOLATE CHIPS,WITH DARK DRIZZLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
5441,6123,"QUESO BLANCO, MONTEREY JACK CHEESE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5442,6124,LOW-MOISTURE PART-SKIM MOZZARELLA CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5443,6125,"CHOCOLATE CHIP BROWNIE, CHOCOLATE CHIP",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,True,True,False,False
5444,6126,"CAKE, CHOCOLATE CHERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5445,6127,"7"""" DOUBLE LAYER GERMAN CHOCOLATE CAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5446,6128,CHERRY CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5447,6132,"APPLE-GRAPE SPARKLING 100% JUICE, APPLE-GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink,True,True,True,True,True
5448,6133,"MOUNTAIN ZEVIA ZERO CALORIE SODA, MOUNTAIN ZEVIA",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,True,True,True,True,True
5449,6134,"STRAWBERRY CAFFEINE FREE ZERO CALORIE SODA, STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,True,True,True,True,True
5450,6135,"BLACK CHERRY CAFFEINE FREE ZERO CALORIE SODA, BLACK CHERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,True,True,True,True,True
5451,903,"NEW YORK EXTRA SHARP CHEDDAR CHEESE, NEW YORK EXTRA SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5452,904,"MUENSTER CHEESE, MUENSTER",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5453,905,"GOUDA CHEESE, GOUDA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5454,924,"CHOCOLATE COVERED RING JELLS, ORANGE, ORANGE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
5455,928,"A BLEND OF MILD AND CREAMY CHEESES WRAPPED IN THIN PASTA, TORTELLINI, MILD AND CREAMY",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,False,False,False,False
5456,929,"RAVIOLI, CHEESE """"DELICATO"""", CHEESE """"DELICATO""""",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
5457,930,"RESTAURANT STYLE SALSA FRESCA, MEDIUM, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,True,True,True,True
5458,932,"TRIPLE CHOCOLATE FUDGE CAKE, TRIPLE CHOCOLATE FUDGE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5459,933,"MAPLE MULTIGRAIN MUFFIN INSTANT OATMEAL WITH ANCIENT GRAINS QUINOA & AMARANTH, MAPLE MULTIGRAIN MUFFIN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,True,True,True,True
5460,937,"CHOMPIE'S BAKERY, BREAD, MARBLE RYE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5461,938,"BELLA, HOT CHERRY PEPPERS",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
5462,939,"ORGANIC 21 WHOLE GRAINS AND SEEDS BREAD, 21 WHOLE GRAINS AND SEEDS",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5463,940,"ORGANIC WHITE BREAD DONE RIGHT, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
5464,942,"BLACK CHERRY GELATO, BLACK CHERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
5465,944,"MILD CHEDDAR SLICED CHEESE, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5466,945,"BORDEN, SINGLES, WHITE AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5467,946,"AMERICAN SINGLES PASTEURIZED PREPARED CHEESE PRODUCT, AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5468,947,"SOUTHWEST PEPPERJACK FLAVORED PASTEURIZED PREPARED CHEESE PRODUCT, SOUTHWEST PEPPERJACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5469,948,"EXTRA SHARP CHEDDAR FLAVORED PASTEURIZED PREPARED CHEESE PRODUCT, EXTRA SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5470,949,GARLIC DILL PICKLES,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,None of the provided categories are appropriate for GARLIC DILL PICKLES.,True,False,False,False,False
5471,953,"GODIVA, MILK CHOCOLATE BAR, SALTED CARAMEL, SALTED CARAMEL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,True,True,True,True
5472,964,2% MILKFAT LARGE CURD COTTAGE CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
5473,965,"BODACIOUS ONION DIP, BODACIOUS ONION",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,True,False,False,False
5474,967,SMALL PITTED RIPE OLIVES,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
5475,968,MEDIUM PITTED RIPE OLIVES,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
5476,969,SMOKY BBQ SAUCE,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
5477,973,"BAKED PITA CHIPS, SEA SALT, SEA SALT",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
5478,974,PITA CHIPS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),True,False,False,False,False
5479,975,"CRUNCH MINI DONUTS, CRUNCH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
5480,976,SWEET RELISH,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
5481,977,SOFT LICORICE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,True,True,True,True
5482,978,"ALL NATURAL RASPBERRY LICORICE, RASPBERRY, RASPBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,True,True,True,True
5483,979,"SWEET POPS, SWEET",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,True,True,True,True
5484,983,ORIGINAL PREMIUM QUALITY SEASONING PACKETS,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
5485,985,TENDER CACTUS NOPALITOS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),True,True,True,True,True
5486,986,"DESERT PEPPER TRADING COMPANY, BBQ SAUCE, MEDIUM SPICY, MEDIUM SPICY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,True,True,True,True
5487,988,"MEDIUM SALSA TOMATO MIX, MEDIUM SALSA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
5488,990,"CHILI BASE TOMATO MIX, CHILI BASE",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
5489,993,"ENRICHED MACARONI PRODUCT, SOUP SHELLS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
5490,994,"ENRICHED MACARONI PRODUCT, PENNETTE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
5491,995,"ENRICHED MACARONI PRODUCT, SMALL SHELLS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
5492,996,"ENRICHED MACARONI PRODUCT, STARS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
5493,997,"ENRICHED MACARONI PRODUCT, GEMELLI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
