new_id,id,product_name,predicted_segment,predicted_family,predicted_class,predicted_brick
5325,5936,CINNAMON KRISPY JUNIOR DOUGHNUTS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5326,5937,LOW FAT COTTAGE CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5327,5938,BACON FRENCH ONION,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5328,5948,"MONTEREY JACK SALSA CON QUESO, MONTEREY JACK",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
5329,5949,"MEDIUM SALSA CON QUESO, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
5330,5956,"SMOOTH & CHEESY CHEESE DIP, SMOOTH & CHEESY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5331,5958,4% LARGE CURD COTTAGE CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5332,5976,"FRUIT SNACKS, ORANGE, ORANGE",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
5333,5978,"AMERICAN 2% MILK SINGLES, AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5334,5979,TOP SEED ORGANIC BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5335,5980,SMOOOTH WHEAT ORGANIC BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5336,5981,"COLBY & MONTEREY JACK FINELY SHREDDED CHEESE BLEND, COLBY & MONTEREY JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5337,5982,SEEDS THE DAY ORGANIC BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5338,5983,NORTHWOODS CHEDDAR CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5339,5984,"ALPHA'S MORNING SUN CHEESE, ROSEMARY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5340,5985,CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5341,5987,SEAFOOD BREADER,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
5342,5988,ALL NATURAL ALPHA'S MORNING SUN CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5343,5990,8IN GERMAN CHOCOLATE CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5344,5993,"RICOTTA CHEESE, RICOTTA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5345,5994,"100% WHOLE WHEAT MULTI-GRAIN, WHOLE WHEAT",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5346,6003,"WHEAT COTTAGE BREAD, WHEAT",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5347,6005,"DONUT HOLES, SOUR CREME",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5348,6014,"YELLOW AMERICAN PASTEURIZED PROCESS CHEESE PRODUCT SINGLES, YELLOW AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5349,6015,"SHARP PASTEURIZED PREPARED CHEESE PRODUCT SINGLES, SHARP",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5350,6016,"SWISS PASTEURIZED PREPARED CHEESE PRODUCT SINGLES, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5351,6017,"WHITE AMERICAN DELUXE PASTEURIZED PROCESS AMERICAN CHEESE SLICES, WHITE AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5352,6018,"WHITE AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT SINGLES, WHITE AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5353,6019,"PARMESAN FANCY SHREDDED CHEESE, PARMESAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5354,6020,"SHARP CHEDDAR FANCY SHREDDED CHEESE, SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5355,6021,"ITALIAN CHEESE BLEND LOW-MOISTURE, PART-SKIM MOZZARELLA, PROVOLONE, PARMESAN, ASIAGO, FONTINA AND ROMANO FANCY SHREDDED CHEESES, ITALIAN CHEESE BLEND",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5356,6022,"SHARP CHEDDAR SHREDDED CHEESE, SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5357,6023,"MOZZARELLA & PROVOLONE LOW-MOISTURE PART-SKIM SHREDDED CHEESE BLEND, MOZZARELLA & PROVOLONE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5358,6024,"MOZZARELLA LOW-MOISTURE WHOLE-MILK SHREDDED CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5359,6025,"SHARP CHEDDAR SHREDDED CHEESE, SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5360,6026,"HORSERADISH CHEDDAR PASTEURIZED PROCESSED CHEESE, HORSERADISH CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5361,6027,"CLASSIC HUMMUS, CLASSIC",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5362,6028,"PEPPER JACK MONTEREY JACK CRACKER CUTS CHEESE SLICES WITH JALAPENO PEPPERS, PEPPER JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5363,6029,"SHARP VERMONT WHITE CHEDDAR CHEESE, SHARP VERMONT WHITE CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5364,6030,"SHARP NEW YORK CHEDDAR CHEESE, SHARP NEW YORK CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5365,6031,"MILD CHEDDAR CHEESE, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5366,6032,"EXTRA SHARP NEW YORK WHITE CHEDDAR CHEESE, EXTRA SHARP NEW YORK WHITE CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5367,6033,"SWISS SLICED CHEESE, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5368,6034,"HAVARTI CRACKER CUTS CHEESE SLICES, HAVARTI",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5369,6035,"SWISS SLICED BABY CHEESE, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5370,6036,"HAVARTI SLICED CHEESE, HAVARTI",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5371,6038,"BERRIES BUNCH O'KRUNCH, SWEETENED CORN & OAT CEREAL, SWEETENED",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5372,6039,"FROSTED FRUIT ROLLS SWEETENED, MULTIGRAIN, FRUIT-FLAVORED CEREAL, FROSTED FRUIT ROLLS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
5373,6040,"GOAT CHEESE, APPLE AND CINNAMON",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5374,6041,GRUYERE CHEESE CUBE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5375,6042,GRUYERE SHREDDED CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5376,6045,"MILD CHEDDAR CHEESE, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5377,6048,AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT SINGLES,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5378,6049,"MOZZARELLA CHEESE LOW-MOISTURE PART-SKIM STRING CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5379,6050,"COLBY & MONTEREY JACK CHEESE STICKS, COLBY & MONTEREY JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5380,6053,HOT COCOA MINI CUPCAKES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5381,6054,"MAPLE BROWN SUGAR QUICK & EASY STEEL CUT IRISH OATMEAL, MAPLE BROWN SUGAR",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5382,6055,FRESH CRUMBLING CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5383,6056,FRUIT SNACKS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
5384,6057,FRESH CRUMBLING CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5385,6058,QUESO QUESADILLA MELTING CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5386,6059,"TWO LAYERS OF CHOCOLATE CAKE WITH WHIPPED ICING AND CRUSHED COOKIE PIECES COOKIES N' CREME CAKE, CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5387,6060,QUESO FRESCO FRESH CRUMBLING CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5388,6061,QUESO PARA FREIR FRESH FRYING CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5389,6062,RED VELVET CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5390,6063,"SWISS SLICED CHEESE, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5391,6064,"SPICY GUACAMOLE, HOT",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5392,6065,SPLIT TOP OATMEAL BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5393,6066,"MEDIUM CHEDDAR CHEESE, MEDIUM CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5394,6067,"MUENSTER CHEESE, MUENSTER",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5395,6068,"MOZZARELLA LOW-MOISTURE PART-SKIM CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5396,6069,"AMERICAN FAT-FREE PASTEURIZED PROCESS CHEESE PRODUCT SINGLES, AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5397,6070,"ENRICHED WHITE SANDWICH BREAD, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5398,6071,"AMERICAN PASTEURIZED PROCESS DELUXE SLICED CHEESE, AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5399,6072,"MILD CHEDDAR CHEESE, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5400,6073,"SHARP CHEDDAR CHEESE, SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5401,6074,"MEXICAN A BLEND OF MONTEREY JACK, CHEDDAR, QUESO QUESADILLA, AND ASADERO FINELY SHREDDED CHEESE, MEXICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5402,6075,"NOT SMOKED PROVOLONE REDUCED FAT CHEESE SLICES, NOT SMOKED PROVOLONE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5403,6076,"LOW-MOISTURE PART-SKIM MOZZARELLA STRING CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5404,6077,"COLBY JACK A BLEND OF COLBY AND MONTEREY JACK CHEESE CUBES, COLBY JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5405,6078,"PEPPER JACK MONTEREY JACK STRING CHEESE WITH JALAPENO PEPPERS, PEPPER JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5406,6079,"SWISS CRACKER CUTS CHEESE SLICES, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5407,6080,"MILD CHEDDAR DELI STYLE CHEESE SLICES, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5408,6081,"DILL FRESH SPREADABLE CHEESE, DILL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5409,6083,"MILD, MELLOW, NUTTY FLAVOR SEMI SOFT PART-SKIM DELI SLICED CHEESE, MILD, MELLOW, NUTTY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5410,6084,"LITE REDUCED FAT DELI SLICED SWISS CHEESE, LITE, SWISS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5411,6085,"MULTI GRAIN BREAD, MULTI GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5412,6087,SHARP CHEDDAR WITH REAL PECANS & ALMONDS,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5413,6088,SWISS ALMOND COLD PACK CHEESE WITH REAL ALMONDS,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5414,6089,CHEDDAR PORT WINE WITH REAL ALMONDS,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5415,6090,"CHOCOLATE LOVERS CAKE, ORIGINAL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5416,6091,JALAPENO BEER CHEESE SPREAD,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5417,6092,"WHITE BREAD, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5418,6093,"MINI CUPCAKES, CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5419,6094,"7-GRAIN BREAD, 7-GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5420,6095,HARVEST CHEESECAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5421,6097,"MOZZARELLA LOW-MOISTURE PART-SKIM SLICED CHEESE, MOZZARELLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5422,6100,"SWEETENED NATURALLY APPLE FLAVORED MULTIGRAIN CEREAL, APPLE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5423,6101,"CINNAMON CRUNCH SWEETENED WHEAT AND RICE CEREAL, CINNAMON CRUNCH",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5424,6103,SPREADABLE CHEDDAR CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5425,6104,MILD GUACAMOLE,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5426,6105,"COFFEE CAKE WITH CREAM CHEESE ICING, MINI PUMPKIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5427,6106,TRAVEL MUG TWIST MARSHMALLOW,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,"None of the provided categories are appropriate for the product name ""TRAVEL MUG TWIST MARSHMALLOW."""
5428,6107,GREEK STYLE FETA CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5429,6108,"WHITE EAGLE BAKERY, CHEESE CAKE DROPS, SALTED CARAMEL, SALTED CARAMEL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5430,6109,"CRUMB CAKE, BLUEBERRY CRUNCH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5431,6110,"VEGETABLE CREAM CHEESE, VEGETABLE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5432,6111,"RAISIN, APPLE & CINNAMON CREAM CHEESE, RAISIN, APPLE & CINNAMON",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5433,6112,"SAN FRANCISCO STYLE SOURDOUGH BREAD, SAN FRANCISCO STYLE SOURDOUGH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5434,6113,"CIABATTA ITALIAN TABLE BREAD, CIABATTA ITALIAN TABLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5435,6116,NUTTY HONEY GRANOLA,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
5436,6117,ADDICTION GRANOLA,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
5437,6119,"PEPPER SAUCE, PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
5438,6120,GUACAMOLE SINGLES,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5439,6121,"WHITE SNOWFLAKE DRIZZLE, CHOCOLATE CHIP",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5440,6122,"MINI CHOCOLATE CHIPS,WITH DARK DRIZZLE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5441,6123,"QUESO BLANCO, MONTEREY JACK CHEESE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5442,6124,LOW-MOISTURE PART-SKIM MOZZARELLA CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5443,6125,"CHOCOLATE CHIP BROWNIE, CHOCOLATE CHIP",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5444,6126,"CAKE, CHOCOLATE CHERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5445,6127,"7"""" DOUBLE LAYER GERMAN CHOCOLATE CAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5446,6128,CHERRY CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5447,6132,"APPLE-GRAPE SPARKLING 100% JUICE, APPLE-GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
5448,6133,"MOUNTAIN ZEVIA ZERO CALORIE SODA, MOUNTAIN ZEVIA",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
5449,6134,"STRAWBERRY CAFFEINE FREE ZERO CALORIE SODA, STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
5450,6135,"BLACK CHERRY CAFFEINE FREE ZERO CALORIE SODA, BLACK CHERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
5451,903,"NEW YORK EXTRA SHARP CHEDDAR CHEESE, NEW YORK EXTRA SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5452,904,"MUENSTER CHEESE, MUENSTER",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5453,905,"GOUDA CHEESE, GOUDA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5454,924,"CHOCOLATE COVERED RING JELLS, ORANGE, ORANGE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5455,928,"A BLEND OF MILD AND CREAMY CHEESES WRAPPED IN THIN PASTA, TORTELLINI, MILD AND CREAMY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5456,929,"RAVIOLI, CHEESE """"DELICATO"""", CHEESE """"DELICATO""""",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
5457,930,"RESTAURANT STYLE SALSA FRESCA, MEDIUM, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
5458,932,"TRIPLE CHOCOLATE FUDGE CAKE, TRIPLE CHOCOLATE FUDGE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
5459,933,"MAPLE MULTIGRAIN MUFFIN INSTANT OATMEAL WITH ANCIENT GRAINS QUINOA & AMARANTH, MAPLE MULTIGRAIN MUFFIN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
5460,937,"CHOMPIE'S BAKERY, BREAD, MARBLE RYE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5461,938,"BELLA, HOT CHERRY PEPPERS",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
5462,939,"ORGANIC 21 WHOLE GRAINS AND SEEDS BREAD, 21 WHOLE GRAINS AND SEEDS",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5463,940,"ORGANIC WHITE BREAD DONE RIGHT, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
5464,942,"BLACK CHERRY GELATO, BLACK CHERRY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
5465,944,"MILD CHEDDAR SLICED CHEESE, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5466,945,"BORDEN, SINGLES, WHITE AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5467,946,"AMERICAN SINGLES PASTEURIZED PREPARED CHEESE PRODUCT, AMERICAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5468,947,"SOUTHWEST PEPPERJACK FLAVORED PASTEURIZED PREPARED CHEESE PRODUCT, SOUTHWEST PEPPERJACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5469,948,"EXTRA SHARP CHEDDAR FLAVORED PASTEURIZED PREPARED CHEESE PRODUCT, EXTRA SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5470,949,GARLIC DILL PICKLES,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,None of the provided categories are appropriate for GARLIC DILL PICKLES.
5471,953,"GODIVA, MILK CHOCOLATE BAR, SALTED CARAMEL, SALTED CARAMEL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
5472,964,2% MILKFAT LARGE CURD COTTAGE CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
5473,965,"BODACIOUS ONION DIP, BODACIOUS ONION",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
5474,967,SMALL PITTED RIPE OLIVES,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
5475,968,MEDIUM PITTED RIPE OLIVES,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
5476,969,SMOKY BBQ SAUCE,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
5477,973,"BAKED PITA CHIPS, SEA SALT, SEA SALT",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
5478,974,PITA CHIPS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
5479,975,"CRUNCH MINI DONUTS, CRUNCH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
